ID	Quotation Name	Document	Document Groups	Quotation Content	Codes	Autore-i	Riferimento-Bibliografico	Link
88:17	Ainsi, ce qui manque à Bologne, c'est un guide, c'est une pensée, c'es…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Ainsi, ce qui manque à Bologne, c'est un guide, c'est une pensée, c'est l'unité. Cette ville singulière, consacrée tout entière et si longtemps à l'enseignement universel, a été sans doute traversée par autant d'idées nouvelles, ingénieuses, que Florence même ; mais ces idées à peine écloses se sont envolées comme autant d'oiseaux de passage et pas une n'est restée dans la ville qui l'avait abritée.	CITTAePAESI::Bologna  ESPERIENZA::Esperienza  LINGUA::French  LU::Zona-Unviersitaria::Università	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:18	Vous allez toujours ainsi tout droit devant vous, abrité contre le sol…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Vous allez toujours ainsi tout droit devant vous, abrité contre le soleil; et quand vous avez fait trois mille pas et parcouru sept cents arcades, vous arrivez. Eh! donc où voulez-vous arriver ainsi, sinon à un cimetière? En effet, ces arcades autour de Bologne, ce sont les grands bras que tend le cimetière à la ville, comme l'ogre, pour la mieux embrasser.	CITTAePAESI::Bologna  ESPERIENZA::Tristezza  LINGUA::French  LU::All'aperto::Certosa-Cimitero  LU::Portici::Portico  OPA::Architettura::Portico	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:19	Cependant il faut dire qu'à tout prendre, le cimetière de Bologne est…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Cependant il faut dire qu'à tout prendre, le cimetière de Bologne est plus gai que la ville. Il y a plus d'air, plus d'espace, plus de verdure, les arcades sont plus hautes, les maisons plus blanches et mieux rangées. Il n'y a pas trente ans que la première pierre de cet élégant cimetière a été posée par quelques morts du douzième et du treizième siècle qui ont bien voulu y transporter leur nom et leur épitaphe ; à leur exemple, quelques morts modernes ont consenti à se faire enterrer dans cette terre nouvellement consacrée.	CITTAePAESI::Bologna  LINGUA::French  LU::All'aperto::Certosa-Cimitero  LU::Portici::Portico  OPA::Architettura::Portico  PE::Secolo-XII  PE::Secolo-XIII	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:20	Seulement, pour pénétrer sous ces arcades consacrées au repos éternel,…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Seulement, pour pénétrer sous ces arcades consacrées au repos éternel, il vous faut traverser la vieille église des Chartreux et quelques petits fragments de l'ancien cloître, où se lisent encore les noms de Canali, de Cesi, de Louis Carrache et de la jeune Élisabeth Sirani, l'élève du Guide, aussi grand peintre que la jeune Properzia de Rossi était un grand statuaire; car Bologne a donné le jour à plus d'un talent féminin excellent.	ART::Carracci-Ludovico  ART::De-Rossi-Properzia  ART::Ludovico-Carracci  ART::Sirani-Elisabetta  CITTAePAESI::Bologna  LINGUA::French  LU::All'aperto::Certosa-Cimitero  LU::Portici::Portico  OPA::Architettura::Portico  TEM::Donna	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:21	Bologne se souvient encore d'une autre jeune fille, Novella d'Andrea,…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Bologne se souvient encore d'une autre jeune fille, Novella d'Andrea, si savante qu'elle enseignait le droit canon, et si belle qu'elle cachait sa tête derrière un voile de laine. Pauvres grands artistes qui, malgré leur silence et leur génie, restaient au fond du cœur de simples femmes, avec leurs passions, leur terreur, leurs croyances, leurs faiblesses et leur amour?	CITTAePAESI::Bologna  LINGUA::French  LU::Zona-Unviersitaria::Università  PERS::D'Andrea-Novella  TEM::Donna  TEM::Università-Docenti	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:22	J'étais donc arrivé sans m'en douter au milieu du cimetière de Bologne…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	J'étais donc arrivé sans m'en douter au milieu du cimetière de Bologne ; et à l'aspect de ces grandes pierres blanchâtres surmontées de très-mauvaises statues, j'essayais de me rendre compte du monument singulier que j'avais sous les yeux, lorsque le gardien du champ funèbre vint à ma rencontre d'un air presque aussi satisfait que si j'eusse été un nouveau mort.	CITTAePAESI::Bologna  ESPERIENZA::Disgusto  LINGUA::French  LU::All'aperto::Certosa-Cimitero  OPA::Statua::Statua	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:23	Monsieur, me dit-il, apprenez que notre cimetière est encore mieux pos…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Monsieur, me dit-il, apprenez que notre cimetière est encore mieux posé et mieux disposé que la ville de Turin, et qu'il a beaucoup plus de perspectives. Disant ces mots, il me faisait remarquer en effet comment ces longues rues remplies de morts aboutissent toutes à un jardin, à une montagne, à une pièce d'eau, à une prairie ; à travers cette enfilade de tombes, la vue se perd au loin dans la campagne, et sans nul doute c'est là un effet pittoresque.	ESPERIENZA::Esperienza  LINGUA::French  LU::All'aperto::Certosa-Cimitero  NATURA::Campagna	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:24	Je ne pourrais vous donner une meilleure idée de ce cimetière, qu'en l…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Je ne pourrais vous donner une meilleure idée de ce cimetière, qu'en le comparant au Palais-Royal, à Paris.	LINGUA::French  LU::All'aperto::Certosa-Cimitero	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:25	Vous jugez de ma stupeur au milieu de ces tombes d'hier, disposées dan…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Vous jugez de ma stupeur au milieu de ces tombes d'hier, disposées dans un si bel ordre. C'est pour chacun la même tombe peinte par le même peintre ou sculptée par le même sculpteur. La même boutique pour tous.	ESPERIENZA::Stupore  LINGUA::French  LU::All'aperto::Certosa-Cimitero	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:26	Que diriez-vous si vous voyiez ici les tombeaux des huit papes et des…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Que diriez-vous si vous voyiez ici les tombeaux des huit papes et des quatre-vingts cardinaux nés à Bologne, et les tombeaux des trois Carrache, et celui de l'Albane, et celui du Dominiquin, glorieux enfants de Bologne? et le corps de l'illustre Beroalde, et la tombe de Guerchin, qui dort à San - Salvatore, près de son frère? Nous aussi, si nous voulions, nous aurions nos morts illustres ; mais ils dorment couchés çà et là sous les dalles des chapelles; Léonard Alberti, François Francia, Ulysse Aldrovandi, et tant d'autres.	ART::Albani-Francesco  ART::Carracci-Fratelli  ART::Domenichino-(pseudonimo-Domenico-Zampieri)  ART::Guercino  CITTAePAESI::Bologna  LINGUA::French  LU::Di-Culto::Chiesa-di-San-Salvatore  PERS::Aldrovandi-Ulisse  PERS::Papa	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:27	Avez-vous vu à Saint-Dominique un tombeau bâti par Jean de Pise et par…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Avez-vous vu à Saint-Dominique un tombeau bâti par Jean de Pise et par Michel-Ange à vingt ans? Qu'on apporte ce tombeau dans notre cimetière, et vous jugerez si c'est là un cimetière illustre. Avez-vous vu dans la même église le tombeau de Taddeo Pepoli, et celui du Vénitien Lemfrani, et celui du roi Enzius, fils de l'empereur Frédéric II, dix-huit ans captif à Bologne? Et que diriez-vous, si là-bas sous ce saule inutile, entre ces peupliers sans cadavres, s'élevait la tombe du Guide et celle d'Élisabeth Serani, son élève chaste et bien-aimée, empoisonnée à vingt-six ans ;	ART::Reni-Guido  ART::Sirani-Elisabetta  CITTAePAESI::Bologna  LINGUA::French  LU::Di-Culto::Basilica-San-Domenico  OPA::Tomba::Tomba  PERS::Enzo-Re  PERS::Federico-II  PERS::Pepoli-Taddeo	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:28	Il y a dans les églises de Bologne le jurisconsulte Irnerio, savant du…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Il y a dans les églises de Bologne le jurisconsulte Irnerio, savant du onzième siècle, enseveli dans un cercueil admirable; il y a Barthélemi Salicetti, dans un tombeau d'André Fiesole;	ART::Andrea-da-Fiesole  LINGUA::French  OPA::Tomba::Tomba  PE::Secolo-XI  PERS::Bartolomeo-da-Saliceto  PERS::Irnerio	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:29	en fait de citoyens vous n'avez rencontré que des soldats armés, solda…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	en fait de citoyens vous n'avez rencontré que des soldats armés, soldats étrangers eux-mêmes au pouvoir étranger qui gouverne la ville; à la porte de la douane s'élève un tombeau dessiné par Jules Romain; le douanier est assis tranquillement sur cette pierre sacrée.	ART::Romano-Giulio  CITTAePAESI::Bologna  LINGUA::French  LU::Di-Culto::Basilica-Di-San-Francesco  OPA::Tomba::Ludovico-Boccadiferro  OPA::Tomba::Tomba	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:30	Mais où donc sommes-nous ? et qui peut nous dire le nom de cette ville…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Mais où donc sommes-nous ? et qui peut nous dire le nom de cette ville étrange? Voici des palais du treizième siècle, voici une vieille prison comme les républiques italiennes aimaient à les bâtir et à les remplir; voici l'hôtel de ville construit à l'usage des vieux cardinaux, gouverneurs édentés du saint-père, qui peuvent monter l'escalier sur leurs mules; plus loin, cachées à l'ombre de leurs arcades, vous rencontrez de vieilles maisons de gentilshommes qui ne sont rien moins que bâties par ce grand architecte qu'on appelle Palladio, riches murailles qu'on prendrait pour des murailles génoises!	ART::Palladio  CITTAePAESI::Bologna  LINGUA::French  LU::Edifici::Palazzo-d'Accursio  LU::Portici::Portico  LU::Storico-Culturale::Palazzo-del-Podestà  OPA::Architettura::Portico  PE::Secolo-XIII	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:31	seule vivante au milieu de toutes ces villes mortes, seule agissante a…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	seule vivante au milieu de toutes ces villes mortes, seule agissante au milieu des villes inertes, seule opposante au milieu de ces villes qui obéissent, elle eût tout à fait rappelé la Bologne du quatorzième et du quinzième siècle, qui faisait si indifféremment des républicains et des royalistes, des catholiques et des sceptiques, des prètres et des philosophes, et qui, ainsi élevés par ses soins, les envoyait au loin entretenir cette agitation éternelle de tous les principes opposés, qui est la vie du monde.	CITTAePAESI::Bologna  ESPERIENZA::Ammirazione  LINGUA::French  PE::Secolo-XIV  PE::Secolo-XV	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:32	Voyageur à peine sorti de Florence et de Pise, où vous avez pu suivre…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Voyageur à peine sorti de Florence et de Pise, où vous avez pu suivre pierre par pierre, statue par statue, la pensée de Dante, vous ne comprenez pas d'où vient le décousu de votre admiration présente; à tous les monuments que vous visitez, vous sentez qu'une explication vous manque, et vous ne savez pas laquelle. Ce qui manque, savez-vous, à cette ville de Bologne toute remplie de beaux ouvrages, c'est le grand homme inspirateur. Elle a eu des professeurs sans nombre, elle a donné le jour à bien des philosophes, elle a compté bien des poëtes de passage, elle n'a été guidée par personne, elle s'est élevée comme elle a pu, toute seule.	CITTAePAESI::Bologna  ESPERIENZA::Critica  LINGUA::French  LU::Zona-Unviersitaria::Università  TEM::Università-Docenti	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:33	A peine entrée dans ces murs, il vous semble que vous êtes entré dans…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	A peine entrée dans ces murs, il vous semble que vous êtes entré dans quelque classe de rhétorique, quand les écoliers sont en vacances. Vous n'avez plus sous les yeux que des bancs noircis, des livres déchirés, des essais informes qu'emporte le vent; vous avez le nid, vous n'avez pas la couvée : la couvée est autre part qui essaye ses ailes et son chant.	CITTAePAESI::Bologna  LINGUA::French  LU::Mura-di-Bologna::Mura  LU::Zona-Unviersitaria::Università  TEM::Studenti	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:34	Pour me résumer, Bologne est une école dépeuplée et sans souvenir; Flo…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Pour me résumer, Bologne est une école dépeuplée et sans souvenir; Florence est une citadelle qui se souvient de ses meurtrissures, une église qui se souvient de son Dieu, un palais qui attend son maître. Bologne, de tous les pédagogues qu'elle a nourris, n'a pas obéi à un seul; Florence obéit encore aujourd'hui à Dante, son poëte; dans Bologne on comprend à peine que quelques écoliers de génie sont venus faire leur tapage d'un jour;	CITTAePAESI::Bologna  ESPERIENZA::Critica  LINGUA::French  LU::Zona-Unviersitaria::Università  TEM::Studenti	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:35	Voilà pourquoi le silence de Bologne vous trouve stupide, pourquoi le…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Voilà pourquoi le silence de Bologne vous trouve stupide, pourquoi le silence de Florence vous donne tant à penser. Bologne se tait sans avoir parlé ; Florence a tout dit et tout fait, quand elle rentre dans le silence et dans le repos. Interrogez ces deux échos : Bologne des écoliers jaseurs; vous répétera les sermons de Savonarole et les discours de Machiavel. Vous le voyez : pour les villes comme pour les hommes, il n'y a d'égalité nulle part, pas même dans la mort.	CITTAePAESI::Bologna  ESPERIENZA::Stupore  LINGUA::French  TEM::Studenti	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
88:36	Ainsi vous marchez de tristesses en tristesses. Vous ne comprenez pas…	fr_LET_Janin_Chapitre IX_Voyage en Italie	FR  all-doc	Ainsi vous marchez de tristesses en tristesses. Vous ne comprenez pas comment la sainte Cécile de Raphaël peut consentir à habiter plus longtemps cette misérable solitude; votre oeil épouvanté s'arrête à peine, sur les pans de murailles sur lesquelles restent encore quelques lambeaux de couleurs effacées par l'orage;	ART::Sanzio-Raffaello  CITTAePAESI::Bologna  ESPERIENZA::Tristezza  LINGUA::French  LU::Mura-di-Bologna::Mura  LU::Musei::Pinacoteca	Janin, Jules	Janin, Jules (1839). Voyage en Italie, chap. IX	https://books.google.it/books?id=79pZPy2h7BoC&printsec=frontcover&hl=it&source=gbs_atb#v=onepage&q&f=false
